id,genus,name_german,name_original,treetop_diam,tree_height,year_of_planting,license,credits
"3265025",Tilia,,Tilia americana,"6","12","1999",Deutschland Namensnennung 2.0,Land Berlin
"3265034",Tilia,Sommer-Linde,Tilia platyphyllos,"9","25","1940",Deutschland Namensnennung 2.0,Land Berlin
"3265041",Acer,Berg-Ahorn,Acer pseudoplatanus,"14","17","1930",Deutschland Namensnennung 2.0,Land Berlin
"3265045",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"5","7","1999",Deutschland Namensnennung 2.0,Land Berlin
"3265048",Quercus,Stiel-Eiche 'Fastigiata',Quercus robur 'Fastigiata',"2","7","2003",Deutschland Namensnennung 2.0,Land Berlin
"3265058",Ailanthus,,Ailanthus altissima,"7","10","1982",Deutschland Namensnennung 2.0,Land Berlin
"3265064",Quercus,,Platanus acerifolia,"16","25","1924",Deutschland Namensnennung 2.0,Land Berlin
"3265066",Tilia,Winter-Linde,Tilia cordata,"5","8.5","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265078",Tilia,Winter-Linde,Tilia cordata,"6","20","1962",Deutschland Namensnennung 2.0,Land Berlin
"3265094",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"1","2","2019",Deutschland Namensnennung 2.0,Land Berlin
"3265097",Tilia,Winter-Linde 'Rancho',Tilia cordata 'Rancho',"1","4",,Deutschland Namensnennung 2.0,Land Berlin
"3265116",Populus,Simons Pappel,Populus simonii,"8","17","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265117",Tilia,Winter-Linde,Tilia cordata,"9","20","1925",Deutschland Namensnennung 2.0,Land Berlin
"3265118",Crataegus,,Crataegus laevigata 'Paul´s Scarlet',"7","7","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265120",Quercus,,Platanus acerifolia,"5","12","1993",Deutschland Namensnennung 2.0,Land Berlin
"3265140",Crataegus,,Crataegus laevigata 'Paul´s Scarlet',"4","7","1966",Deutschland Namensnennung 2.0,Land Berlin
"3265142",Acer,Berg-Ahorn,Acer pseudoplatanus,"8","7","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265143",Quercus,,Platanus acerifolia,"5","12","1982",Deutschland Namensnennung 2.0,Land Berlin
"3265145",Acer,Feld-Ahorn,Acer campestre,"4","12","1999",Deutschland Namensnennung 2.0,Land Berlin
"3265149",Acer,Berg-Ahorn,Acer pseudoplatanus,"2","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3265153",Quercus,,Platanus acerifolia,"8","25","1924",Deutschland Namensnennung 2.0,Land Berlin
"3265163",Tilia,Sommer-Linde,Tilia platyphyllos,"6","12","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265175",Tilia,Winter-Linde,Tilia cordata,"4","7","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265176",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"4","7","2000",Deutschland Namensnennung 2.0,Land Berlin
"3265187",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"4","7","2000",Deutschland Namensnennung 2.0,Land Berlin
"3265188",Acer,Silber-Ahorn,Acer saccharinum,"8.5","17","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265195",Sorbus,Schwedische Mehlbeere,Sorbus intermedia,"4","12","1982",Deutschland Namensnennung 2.0,Land Berlin
"3265205",Sorbus,Schwedische Mehlbeere,Sorbus intermedia,"4","12","1982",Deutschland Namensnennung 2.0,Land Berlin
"3265207",Tilia,Winter-Linde,Tilia cordata,"4","12","2003",Deutschland Namensnennung 2.0,Land Berlin
"3265213",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"3","7","2003",Deutschland Namensnennung 2.0,Land Berlin
"3265232",Ulmus,Ulme 'Plantijn',Ulmus Hybride 'Plantijn',"4","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3265233",Ulmus,Ulme 'Plantijn',Ulmus Hybride 'Plantijn',"4","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3265239",Sorbus,Schwedische Mehlbeere,Sorbus intermedia,"7","12","1935",Deutschland Namensnennung 2.0,Land Berlin
"3265257",Populus,Italienische Pappel,Populus nigra 'Italica',"5","25","1950",Deutschland Namensnennung 2.0,Land Berlin
"3265279",Tilia,Winter-Linde,Tilia cordata,"7","17","1924",Deutschland Namensnennung 2.0,Land Berlin
"3265285",Sorbus,Schwedische Mehlbeere,Sorbus intermedia,"1","3","2012",Deutschland Namensnennung 2.0,Land Berlin
"3265292",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"5","12","1986",Deutschland Namensnennung 2.0,Land Berlin
"3265293",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"13","25","1936",Deutschland Namensnennung 2.0,Land Berlin
"3265297",Pyrus,Chinesische Birne 'Chanticleer',Pyrus calleryana 'Chanticleer',"3","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3265303",Acer,Spitz-Ahorn,Acer platanoides,"5","12","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265314",Aesculus,,Aesculus carnea,"10","25","1930",Deutschland Namensnennung 2.0,Land Berlin
"3265318",Tilia,Krim-Linde,Tilia euchlora,"6","12","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265319",Tilia,Sommer-Linde,Tilia platyphyllos,"4","7","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265325",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"12","17","1920",Deutschland Namensnennung 2.0,Land Berlin
"3265328",Tilia,Winter-Linde,Tilia cordata,"7","12","1930",Deutschland Namensnennung 2.0,Land Berlin
"3265334",Quercus,,Platanus acerifolia,"6","12","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265336",Quercus,,Platanus acerifolia,"6","12","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265337",Acer,Spitz-Ahorn,Acer platanoides,"6","7","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265344",Acer,Spitz-Ahorn,Acer platanoides,"5","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3265356",Acer,,Acer platanoides 'Olmstedt',"3","15","1998",Deutschland Namensnennung 2.0,Land Berlin
"3265364",Quercus,,Platanus acerifolia,"11","22","1924",Deutschland Namensnennung 2.0,Land Berlin
"3265365",Sorbus,Thüringer Mehlbeere 'Fastigiata',Sorbus thuringiaca 'Fastigiata',"3","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3265374",Acer,Spitz-Ahorn,Acer platanoides,"7","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3265376",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"4","17","1990",Deutschland Namensnennung 2.0,Land Berlin
"3265393",Tilia,Krim-Linde,Tilia euchlora,"10","25","1924",Deutschland Namensnennung 2.0,Land Berlin
"3265416",Tilia,Winter-Linde,Tilia cordata,"6","17","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265419",Quercus,,Platanus acerifolia,"5.5","19","1982",Deutschland Namensnennung 2.0,Land Berlin
"3265422",Tilia,Winter-Linde,Tilia cordata,"1","12","2003",Deutschland Namensnennung 2.0,Land Berlin
"3265430",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"8","12","1980",Deutschland Namensnennung 2.0,Land Berlin
"3265431",Quercus,,Platanus acerifolia,"5","10","1980",Deutschland Namensnennung 2.0,Land Berlin
"3265435",Acer,Berg-Ahorn,Acer pseudoplatanus,"6","12","1980",Deutschland Namensnennung 2.0,Land Berlin
"3265444",Ulmus,Ulme 'Plantijn',Ulmus Hybride 'Plantijn',"3","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3265453",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"4","12","1996",Deutschland Namensnennung 2.0,Land Berlin
"3265460",Acer,Berg-Ahorn,Acer pseudoplatanus,"3","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3265465",Acer,Berg-Ahorn,Acer pseudoplatanus,"8","12","1980",Deutschland Namensnennung 2.0,Land Berlin
"3265473",Acer,Feld-Ahorn,Acer campestre,"7","15","1950",Deutschland Namensnennung 2.0,Land Berlin
"3265502",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"5","12","1980",Deutschland Namensnennung 2.0,Land Berlin
"3265503",Acer,Eschen-Ahorn,Acer negundo,"8","17","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265529",Acer,Spitz-Ahorn,Acer platanoides,"4","7","1998",Deutschland Namensnennung 2.0,Land Berlin
"3265532",Robinia,,Robinia pseudoacacia 'Casque Rouge',"4","7","1998",Deutschland Namensnennung 2.0,Land Berlin
"3265544",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"6","12","1955",Deutschland Namensnennung 2.0,Land Berlin
"3265545",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"10","17","1920",Deutschland Namensnennung 2.0,Land Berlin
"3265559",Tilia,Winter-Linde,Tilia cordata,"4","7","1994",Deutschland Namensnennung 2.0,Land Berlin
"3265573",Acer,Spitz-Ahorn,Acer platanoides,"13","17","1950",Deutschland Namensnennung 2.0,Land Berlin
"3265582",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"5","15","1999",Deutschland Namensnennung 2.0,Land Berlin
"3265591",Gleditsia,Amerikanische Gleditschie,Gleditsia triacanthos,"5","12","1998",Deutschland Namensnennung 2.0,Land Berlin
"3265593",Tilia,Winter-Linde,Tilia cordata,"5","7","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265594",Acer,Spitz-Ahorn 'Faasen's Black',Acer Platanoides 'Faassen's Black',"6","9","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265597",Ulmus,Ulme 'Plantijn',Ulmus Hybride 'Plantijn',"4","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3265606",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"1.5","12","1998",Deutschland Namensnennung 2.0,Land Berlin
"3265614",Pyrus,Chinesische Birne 'Chanticleer',Pyrus calleryana 'Chanticleer',"3","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3265638",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"2","4.5","1982",Deutschland Namensnennung 2.0,Land Berlin
"3265651",Acer,Spitz-Ahorn 'Faasen's Black',Acer Platanoides 'Faassen's Black',"4","7","1997",Deutschland Namensnennung 2.0,Land Berlin
"3265652",Acer,Spitz-Ahorn 'Faasen's Black',Acer Platanoides 'Faassen's Black',"3","7","1997",Deutschland Namensnennung 2.0,Land Berlin
"3265657",Pyrus,Chinesische Birne 'Chanticleer',Pyrus calleryana 'Chanticleer',"2","3","1997",Deutschland Namensnennung 2.0,Land Berlin
"3265660",Betula,,Betula pendula,"1","1.5","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265670",Acer,Spitz-Ahorn,Acer platanoides,"4","12","1995",Deutschland Namensnennung 2.0,Land Berlin
"3265678",Quercus,,Platanus acerifolia,"2","12","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265686",Acer,Silber-Ahorn,Acer saccharinum,"5","20","1982",Deutschland Namensnennung 2.0,Land Berlin
"3265693",Tilia,Sommer-Linde,Tilia platyphyllos,"6","25","1924",Deutschland Namensnennung 2.0,Land Berlin
"3265704",Acer,Feld-Ahorn,Acer campestre,"10","12","1966",Deutschland Namensnennung 2.0,Land Berlin
"3265709",Quercus,,Platanus acerifolia,"7","15","1982",Deutschland Namensnennung 2.0,Land Berlin
"3265716",Quercus,,Platanus acerifolia,"7","20","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265730",Tilia,Silber-Linde,Tilia tomentosa,"2","12","2004",Deutschland Namensnennung 2.0,Land Berlin
"3265747",Acer,Spitz-Ahorn,Acer platanoides,"10","12","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265758",Quercus,Rot-Eiche,Quercus rubra,"4","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3265760",Gleditsia,Amerikanische Gleditschie,Gleditsia triacanthos,"6","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3265769",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"6","10","1985",Deutschland Namensnennung 2.0,Land Berlin
"3265773",Quercus,,Platanus acerifolia,"5","10","1982",Deutschland Namensnennung 2.0,Land Berlin
"3265776",Quercus,,Platanus acerifolia,"6.5","17.5","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265783",Acer,Spitz-Ahorn,Acer platanoides,"4","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3265792",Acer,Spitz-Ahorn,Acer platanoides,"4.5","13","1998",Deutschland Namensnennung 2.0,Land Berlin
"3265816",Ulmus,Ulme 'Plantijn',Ulmus Hybride 'Plantijn',"4","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3265833",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"1.5","12","1998",Deutschland Namensnennung 2.0,Land Berlin
"3265844",Liquidambar,Amerikanischer Amberbaum,Liquidambar styraciflua,"6","12","1980",Deutschland Namensnennung 2.0,Land Berlin
"3265857",Sorbus,Schwedische Mehlbeere,Sorbus intermedia,"3","3","2000",Deutschland Namensnennung 2.0,Land Berlin
"3265889",Quercus,,Platanus acerifolia,"6","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3265896",Quercus,Rot-Eiche,Quercus rubra,"10","12","1950",Deutschland Namensnennung 2.0,Land Berlin
"3265897",Quercus,,Platanus acerifolia,"7","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3265913",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"4","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3265916",Populus,Berliner Pappel,Populus berolinensis,"14","17","1955",Deutschland Namensnennung 2.0,Land Berlin
"3265918",Populus,Berliner Pappel,Populus berolinensis,"10","17","1955",Deutschland Namensnennung 2.0,Land Berlin
"3265931",Populus,Italienische Pappel,Populus nigra 'Italica',"10","27","1949",Deutschland Namensnennung 2.0,Land Berlin
"3265946",Sorbus,Vogelbeere,Sorbus aucuparia,"5","7","1986",Deutschland Namensnennung 2.0,Land Berlin
"3265950",Crataegus,,Crataegus laevigata 'Paul´s Scarlet',"4","7","1986",Deutschland Namensnennung 2.0,Land Berlin
"3265952",Fraxinus,Blumen-Esche,Fraxinus ornus,"3","3","1990",Deutschland Namensnennung 2.0,Land Berlin
"3265978",Tilia,Winter-Linde 'Dilia',Tilia spec.,"5","9","1965",Deutschland Namensnennung 2.0,Land Berlin
"3265986",Betula,,Betula pendula,"6","12","1965",Deutschland Namensnennung 2.0,Land Berlin
"3266008",Gleditsia,Amerikanische Gleditschie,Gleditsia triacanthos,"6","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3266009",Gleditsia,Amerikanische Gleditschie,Gleditsia triacanthos,"6","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3266014",Quercus,,Platanus acerifolia,"5","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3266025",Prunus,,Prunus avium,"5","7","1991",Deutschland Namensnennung 2.0,Land Berlin
"3266032",Corylus,Baum-Hasel,Corylus colurna,"5","12","1975",Deutschland Namensnennung 2.0,Land Berlin
"3266075",Tilia,Winter-Linde 'Merkur',Tilia cordata 'Merkur',"1","4","2017",Deutschland Namensnennung 2.0,Land Berlin
"3266088",Tilia,Winter-Linde 'Dilia',Tilia spec.,"1","3","2017",Deutschland Namensnennung 2.0,Land Berlin
"3266092",Ulmus,Flatter-Ulme,Ulmus laevis,"4.5","8","1997",Deutschland Namensnennung 2.0,Land Berlin
"3266105",Acer,Spitz-Ahorn 'Royal Red',Acer platanoides 'Royal Red',"2","5","2006",Deutschland Namensnennung 2.0,Land Berlin
"3266122",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,,"20","1989",Deutschland Namensnennung 2.0,Land Berlin
"3266131",Populus,Zitter-Pappel,Populus tremula,"4","15","1997",Deutschland Namensnennung 2.0,Land Berlin
"3266135",Acer,Spitz-Ahorn 'Globosum',Acer platanoides 'Globosum',,"5","2015",Deutschland Namensnennung 2.0,Land Berlin
"3266137",Prunus,Schmitts Kirsche,Prunus x schmittii,"1.5","12","2008",Deutschland Namensnennung 2.0,Land Berlin
"3266140",Prunus,Schmitts Kirsche,Prunus x schmittii,"1.5","10","2008",Deutschland Namensnennung 2.0,Land Berlin
"3266149",Acer,Berg-Ahorn,Acer pseudoplatanus,"7","15.5","1965",Deutschland Namensnennung 2.0,Land Berlin
"3266161",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"3.5","3.5","1982",Deutschland Namensnennung 2.0,Land Berlin
"3266171",Sorbus,Schwedische Mehlbeere,Sorbus intermedia,"2","7","2006",Deutschland Namensnennung 2.0,Land Berlin
"3266177",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,,"17","2004",Deutschland Namensnennung 2.0,Land Berlin
"3266203",Acer,Spitz-Ahorn,Acer platanoides,"4.5","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3266207",Tilia,Winter-Linde 'Dilia',Tilia spec.,"3.5","7","1995",Deutschland Namensnennung 2.0,Land Berlin
"3266215",Tilia,Winter-Linde,Tilia cordata,"4","7","1995",Deutschland Namensnennung 2.0,Land Berlin
"3266223",Tilia,Sommer-Linde,Tilia platyphyllos,"8","12","1965",Deutschland Namensnennung 2.0,Land Berlin
"3266238",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"10","17","1966",Deutschland Namensnennung 2.0,Land Berlin
"3266239",Populus,Simons Pappel,Populus simonii,"5","12","1983",Deutschland Namensnennung 2.0,Land Berlin
"3266242",Prunus,Japanische Blütenkirsche 'Kanzan',Prunus serrulata 'Kanzan',"1","3","2018",Deutschland Namensnennung 2.0,Land Berlin
"3266243",Acer,Eschen-Ahorn,Acer negundo,"8","7","1988",Deutschland Namensnennung 2.0,Land Berlin
"3266267",Quercus,,Quercus robur 'Fastigiata Koster',"1","10","2014",Deutschland Namensnennung 2.0,Land Berlin
"3266277",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"6","15",,Deutschland Namensnennung 2.0,Land Berlin
"3266325",Acer,Feld-Ahorn,Acer campestre,"1","7","2014",Deutschland Namensnennung 2.0,Land Berlin
"3266338",Quercus,,Quercus robur 'Fastigiata Koster',"1","7","2016",Deutschland Namensnennung 2.0,Land Berlin
"3266340",Populus,Zitter-Pappel,Populus tremula,"12","25","1965",Deutschland Namensnennung 2.0,Land Berlin
"3266347",Quercus,Rot-Eiche,Quercus rubra,"4","7","2002",Deutschland Namensnennung 2.0,Land Berlin
"3266381",Quercus,Stiel-Eiche,Quercus robur,"10","20","1924",Deutschland Namensnennung 2.0,Land Berlin
"3266383",Tilia,Sommer-Linde,Tilia platyphyllos,"5","15","1965",Deutschland Namensnennung 2.0,Land Berlin
"3266391",Acer,,Acer platanoides 'Olmstedt',"2","12","1999",Deutschland Namensnennung 2.0,Land Berlin
"3266394",Acer,Spitz-Ahorn,Acer platanoides,"8","20","1924",Deutschland Namensnennung 2.0,Land Berlin
"3266402",Tilia,Sommer-Linde,Tilia platyphyllos,"12","25","1925",Deutschland Namensnennung 2.0,Land Berlin
"3266408",Ulmus,Berg-Ulme,Ulmus glabra,"8","27","1924",Deutschland Namensnennung 2.0,Land Berlin
"3266409",Ulmus,Berg-Ulme,Ulmus glabra,"10","27","1924",Deutschland Namensnennung 2.0,Land Berlin
"3266424",Tilia,Sommer-Linde,Tilia platyphyllos,"11","17","1965",Deutschland Namensnennung 2.0,Land Berlin
"3266453",Acer,Spitz-Ahorn 'Cleveland',Acer platanoides 'Cleveland',"2","4","2004",Deutschland Namensnennung 2.0,Land Berlin
"3266459",Tilia,Silber-Linde,Tilia tomentosa,"7","25","1924",Deutschland Namensnennung 2.0,Land Berlin
"3266461",Quercus,Stiel-Eiche,Quercus robur,"6.5","25","1924",Deutschland Namensnennung 2.0,Land Berlin
"3266464",Tilia,Sommer-Linde,Tilia platyphyllos,"6","12","1999",Deutschland Namensnennung 2.0,Land Berlin
"3266467",Tilia,Krim-Linde,Tilia euchlora,"4","7","1999",Deutschland Namensnennung 2.0,Land Berlin
"3266481",Crataegus,,Crataegus laevigata 'Paul´s Scarlet',"7","7","1965",Deutschland Namensnennung 2.0,Land Berlin
"3266482",Crataegus,,Crataegus laevigata 'Paul´s Scarlet',"6","7","1965",Deutschland Namensnennung 2.0,Land Berlin
"3266490",Tilia,Sommer-Linde,Tilia platyphyllos,"5","12","1924",Deutschland Namensnennung 2.0,Land Berlin
"3266494",Gleditsia,Amerikanische Gleditschie,Gleditsia triacanthos,"11","17","1924",Deutschland Namensnennung 2.0,Land Berlin
"3266499",Populus,Simons Pappel,Populus simonii,"7","12","1965",Deutschland Namensnennung 2.0,Land Berlin
"3266512",Acer,Berg-Ahorn,Acer pseudoplatanus,"3","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3266520",Pyrus,Chinesische Birne 'Chanticleer',Pyrus calleryana 'Chanticleer',"2","7","1909",Deutschland Namensnennung 2.0,Land Berlin
"3266526",Tilia,Winter-Linde,Tilia cordata,"5.5","10","1965",Deutschland Namensnennung 2.0,Land Berlin
"3266568",Populus,Simons Pappel,Populus simonii,"7","25","1982",Deutschland Namensnennung 2.0,Land Berlin
"3266575",Acer,Eschen-Ahorn,Acer negundo,"8","12","1984",Deutschland Namensnennung 2.0,Land Berlin
"3266585",Carpinus,Gewöhnliche Hainbuche,Carpinus betulus,"4","7","1970",Deutschland Namensnennung 2.0,Land Berlin
"3266588",Gleditsia,Amerikanische Gleditschie,Gleditsia triacanthos,"4","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3266590",Corylus,Baum-Hasel,Corylus colurna,"4","7","1999",Deutschland Namensnennung 2.0,Land Berlin
"3266594",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"5","7","1989",Deutschland Namensnennung 2.0,Land Berlin
"3266597",Prunus,Japanische Blütenkirsche,Prunus serrulata,"3","5","1982",Deutschland Namensnennung 2.0,Land Berlin
"3266615",Pyrus,Chinesische Birne 'Chanticleer',Pyrus calleryana 'Chanticleer',"1.5","7","2006",Deutschland Namensnennung 2.0,Land Berlin
"3266621",Betula,,Betula spec.,"3","7","2005",Deutschland Namensnennung 2.0,Land Berlin
"3266623",Sorbus,Vogelbeere,Sorbus aucuparia,"5","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3266624",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"3","4","2006",Deutschland Namensnennung 2.0,Land Berlin
"3266641",Tilia,Sommer-Linde,Tilia platyphyllos,"12","25","1924",Deutschland Namensnennung 2.0,Land Berlin
"3266656",Corylus,Baum-Hasel,Corylus colurna,"4","12","1965",Deutschland Namensnennung 2.0,Land Berlin
"3266660",Acer,Eschen-Ahorn,Acer negundo,"10","17","1965",Deutschland Namensnennung 2.0,Land Berlin
"3266696",Acer,Spitz-Ahorn,Acer platanoides,"7","20","1965",Deutschland Namensnennung 2.0,Land Berlin
"3266712",Acer,Spitz-Ahorn,Acer platanoides,"6","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3266748",Quercus,,Platanus acerifolia,"5.5","20","1965",Deutschland Namensnennung 2.0,Land Berlin
"3266758",Corylus,Baum-Hasel,Corylus colurna,"1","5","2017",Deutschland Namensnennung 2.0,Land Berlin
"3266796",Salix,Sal-Weide,Salix caprea,"5","3","1995",Deutschland Namensnennung 2.0,Land Berlin
"3266810",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"4","3","1998",Deutschland Namensnennung 2.0,Land Berlin
"3266819",Tilia,Sommer-Linde,Tilia platyphyllos,"9","17","1925",Deutschland Namensnennung 2.0,Land Berlin
"3266829",Tilia,Winter-Linde 'Greenspire',Tilia cordata 'Greenspire',"1.5","12","2007",Deutschland Namensnennung 2.0,Land Berlin
"3266847",Quercus,,Platanus acerifolia,"9","20","1982",Deutschland Namensnennung 2.0,Land Berlin
"3266848",Tilia,Winter-Linde 'Rancho',Tilia cordata 'Rancho',"1","5","2008",Deutschland Namensnennung 2.0,Land Berlin
"3266855",Acer,Feld-Ahorn,Acer campestre,"4","6","2001",Deutschland Namensnennung 2.0,Land Berlin
"3266885",Populus,,Populus x canadensis Hybride,"13.5","25","1924",Deutschland Namensnennung 2.0,Land Berlin
"3266900",Robinia,,Robinia spec.,"12","17","1982",Deutschland Namensnennung 2.0,Land Berlin
"3266901",Ulmus,Flatter-Ulme,Ulmus laevis,"7.5","17","1982",Deutschland Namensnennung 2.0,Land Berlin
"3266904",Acer,Eschen-Ahorn,Acer negundo,"5","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3266906",Quercus,,Platanus acerifolia,"11","25","1924",Deutschland Namensnennung 2.0,Land Berlin
"3266935",Ulmus,Ulme 'Plantijn',Ulmus Hybride 'Plantijn',"4","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3266946",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"1.5","12","1998",Deutschland Namensnennung 2.0,Land Berlin
"3266968",Pyrus,Chinesische Birne 'Chanticleer',Pyrus calleryana 'Chanticleer',"4","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3266970",Acer,Spitz-Ahorn,Acer platanoides,"4","7","2000",Deutschland Namensnennung 2.0,Land Berlin
"3266979",Ulmus,,Ulmus Resista (R) 'New Horizon',"1.5","7","2007",Deutschland Namensnennung 2.0,Land Berlin
"3267011",Grewia,,Ginkgo biloba,"1","3","2010",Deutschland Namensnennung 2.0,Land Berlin
"3267016",Quercus,,Platanus acerifolia,"1","7","2012",Deutschland Namensnennung 2.0,Land Berlin
"3267020",Acer,Eschen-Ahorn,Acer negundo,"10","12","1972",Deutschland Namensnennung 2.0,Land Berlin
"3267034",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"15","5","2013",Deutschland Namensnennung 2.0,Land Berlin
"3267042",Quercus,,Platanus acerifolia,"1.5","7","2013",Deutschland Namensnennung 2.0,Land Berlin
"3267049",Quercus,,Platanus acerifolia,"2","7.5","2011",Deutschland Namensnennung 2.0,Land Berlin
"3267068",Acer,Spitz-Ahorn,Acer platanoides,"8","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3267080",Populus,Italienische Pappel,Populus nigra 'Italica',"6","25","1933",Deutschland Namensnennung 2.0,Land Berlin
"3267084",Ulmus,Berg-Ulme,Ulmus glabra,"7","12","1960",Deutschland Namensnennung 2.0,Land Berlin
"3267088",Prunus,,Prunus avium,"1","7","2010",Deutschland Namensnennung 2.0,Land Berlin
"3267120",Quercus,,Platanus acerifolia,"1.5","12","1997",Deutschland Namensnennung 2.0,Land Berlin
"3267124",Quercus,Rot-Eiche,Quercus rubra,"4","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3267126",Acer,Spitz-Ahorn,Acer platanoides,"5","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3267138",Quercus,,Platanus acerifolia,"8","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3267143",Malus,Vielblütiger Zier-Apfel,Malus floribunda,"3","3","1980",Deutschland Namensnennung 2.0,Land Berlin
"3267144",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"6","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3267146",Betula,,Betula pendula,"8","15","1970",Deutschland Namensnennung 2.0,Land Berlin
"3267160",Sorbus,Schwedische Mehlbeere,Sorbus intermedia,"4","3","1980",Deutschland Namensnennung 2.0,Land Berlin
"3267161",Populus,Berliner Pappel,Populus berolinensis,"8","17","1955",Deutschland Namensnennung 2.0,Land Berlin
"3267163",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"6","7","1985",Deutschland Namensnennung 2.0,Land Berlin
